0,0
0,647
0,841
0,909
1,443
1,445
1,465
1,481
1,570
1,651
1,657
1,870
1,909
1,977
1,997
1,1052
2,492
3,431
3,492
3,496
3,563
3,607
3,670
3,682
3,722
3,727
3,762
3,810
3,858
3,873
4,723
5,684
5,712
5,796
6,519
6,684
6,783
6,901
7,458
7,603
7,657
7,700
7,720
7,780
7,817
8,475
8,508
8,531
8,573
8,611
8,631
8,651
8,677
8,768
8,983
9,428
9,508
9,551
9,706
9,786
9,864
9,895
9,899
10,428
10,551
10,706
10,786
10,864
10,895
10,899
11,861
11,1033
11,1053
11,1057
11,1064
12,436
12,638
12,661
12,731
12,835
12,867
13,710
13,839
14,740
15,739
16,532
16,600
16,684
16,848
16,913
16,953
16,994
17,983
18,456
18,525
18,540
18,587
18,618
18,660
18,671
18,736
18,798
18,809
18,831
18,887
18,888
18,941
18,995
19,470
19,479
19,499
19,585
19,636
19,650
19,862
19,893
19,914
19,965
19,980
20,504
20,553
20,622
20,650
20,847
20,871
21,480
21,523
21,654
21,669
21,675
21,979
21,1049
22,579
22,633
23,746
24,409
24,492
24,496
24,532
24,583
24,586
24,607
24,638
24,650
24,653
24,680
24,707
24,762
24,840
24,865
24,871
24,878
24,927
24,967
24,984
24,992
24,1005
24,1010
25,638
25,650
25,693
25,750
25,927
26,562
27,478
27,677
27,926
27,931
27,957
27,969
28,451
28,475
28,490
28,548
28,654
28,701
28,821
28,894
28,906
28,932
28,935
28,991
29,701
30,427
31,850
32,824
33,961
34,767
34,961
35,746
36,550
36,558
36,710
36,730
36,748
36,766
36,772
36,839
36,985
37,428
37,443
37,472
37,481
37,508
37,551
37,554
37,570
37,706
37,740
37,774
37,786
37,864
37,899
38,584
38,684
38,737
38,835
38,882
38,969
38,996
39,410
39,873
40,462
40,494
40,519
40,569
40,571
40,612
40,705
40,733
40,785
40,823
40,884
40,891
40,908
40,938
40,942
40,1012
41,462
41,494
41,519
41,569
41,571
41,612
41,705
41,733
41,785
41,823
41,884
41,891
41,908
41,938
41,942
41,1012
42,412
42,1071
43,462
43,494
43,519
43,569
43,571
43,612
43,705
43,733
43,785
43,823
43,884
43,891
43,908
43,936
43,938
43,942
43,1012
44,438
44,470
44,684
44,739
44,796
44,824
44,868
44,980
44,985
45,696
46,619
47,438
47,651
48,409
48,503
48,542
48,670
48,727
48,846
48,858
48,1033
49,458
49,495
49,602
49,725
49,928
50,676
51,767
52,767
53,767
54,622
54,650
54,847
55,518
55,584
55,677
55,684
55,765
55,996
56,518
56,672
56,765
56,776
57,410
57,502
58,410
58,502
59,502
60,502
61,423
61,911
62,869
63,608
64,449
64,739
64,1038
65,504
65,638
65,650
65,871
65,927
65,1005
66,749
67,473
67,619
67,657
67,699
67,735
68,446
68,497
68,545
68,555
68,588
68,609
68,624
68,697
68,703
68,802
68,818
68,973
68,981
68,982
69,497
69,545
69,555
69,588
69,609
69,697
69,703
69,778
69,802
69,818
69,948
69,973
69,982
70,479
71,489
71,589
72,489
72,589
73,414
73,420
73,445
73,449
73,510
73,511
73,518
73,595
73,599
73,608
73,617
73,646
73,656
73,661
73,672
73,723
73,742
73,763
73,765
73,776
73,797
73,833
73,838
73,839
73,848
73,866
73,880
73,902
73,909
73,1017
73,1019
73,1030
73,1045
74,654
75,438
75,1048
76,439
76,495
76,498
76,574
76,593
76,635
76,657
76,739
76,886
76,951
76,952
76,1008
76,1038
76,1039
77,961
78,492
78,563
78,684
78,716
79,689
79,856
79,916
79,925
80,432
80,464
80,681
80,689
80,896
80,916
80,924
80,925
80,1001
81,513
81,575
81,657
81,870
81,904
81,955
82,925
83,689
83,856
83,916
83,925
84,681
84,685
84,896
84,1001
85,562
85,583
85,629
85,670
85,877
85,927
85,1015
85,1041
85,1056
86,746
87,746
88,550
88,699
88,708
88,851
88,923
88,1009
88,1016
89,419
89,449
89,469
89,510
89,511
89,512
89,535
89,541
89,544
89,555
89,578
89,605
89,620
89,621
89,634
89,648
89,747
89,754
89,765
89,792
89,813
89,817
89,839
89,880
89,902
89,915
89,963
89,993
89,996
89,1030
90,985
91,925
92,691
93,418
93,421
93,423
93,431
93,911
94,418
94,423
94,435
94,457
94,613
94,623
94,637
94,659
94,708
94,713
94,716
94,730
94,766
94,807
94,811
94,863
94,891
94,911
94,976
95,455
95,543
95,555
96,746
97,684
97,796
97,848
98,778
99,414
99,438
99,445
99,449
99,465
99,484
99,491
99,495
99,500
99,501
99,510
99,513
99,517
99,518
99,521
99,529
99,536
99,590
99,592
99,593
99,595
99,597
99,604
99,608
99,615
99,620
99,627
99,635
99,648
99,656
99,657
99,661
99,664
99,672
99,674
99,692
99,695
99,711
99,721
99,729
99,742
99,743
99,765
99,775
99,787
99,797
99,814
99,815
99,820
99,828
99,829
99,835
99,838
99,839
99,845
99,870
99,875
99,902
99,922
99,946
99,951
99,954
99,955
99,960
99,970
99,971
99,980
99,983
99,986
99,1030
99,1032
100,527
100,541
100,555
100,561
100,579
100,677
100,684
100,686
100,703
100,796
100,848
100,910
100,915
101,625
101,653
101,715
101,992
102,677
103,661
103,682
103,765
103,839
103,902
104,715
105,470
105,893
105,914
105,965
106,584
106,650
106,677
106,684
106,746
106,882
107,411
107,677
107,684
107,796
107,839
107,868
107,996
107,1042
108,594
108,719
109,723
109,996
110,985
111,985
112,714
112,950
112,981
112,990
113,499
113,791
113,793
113,877
113,1005
114,499
